"x" "y" "layer.1" "layer.2" "layer.3" "layer.4" "layer.5" "layer.6" "layer.7" "reino" "ids"
"490" -151 -39 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7115
"491" -149 -39 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7116
"492" -147 -39 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7117
"493" -145 -39 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7118
"494" -161 -41 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7285
"495" -159 -41 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7286
"496" -157 -41 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7287
"497" -155 -41 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7288
"498" -153 -41 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7289
"499" -151 -41 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7290
"500" -149 -41 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7291
"501" -147 -41 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7292
"502" -161 -43 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7461
"503" -159 -43 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7462
"504" -157 -43 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7463
"505" -155 -43 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7464
"506" -153 -43 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7465
"507" -151 -43 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7466
"508" -149 -43 20997.46251 343.3298627 -1.355175918 0.666838438 0.683735356 1.645015578 8 "17" 7467
"509" -159 -45 24029.8212 357.3986841 -1.088984666 0.712893917 0.751631312 1.598909075 6 "17" 7638
"510" -157 -45 24029.8212 357.3986841 -1.088984666 0.712893917 0.751631312 1.598909075 6 "17" 7639
"511" -155 -45 24029.8212 357.3986841 -1.088984666 0.712893917 0.751631312 1.598909075 6 "17" 7640
"512" -153 -45 24029.8212 357.3986841 -1.088984666 0.712893917 0.751631312 1.598909075 6 "17" 7641
"513" -151 -45 24029.8212 357.3986841 -1.088984666 0.712893917 0.751631312 1.598909075 6 "17" 7642
"514" 159 45 13553.26283 236.0831578 -2.768794343 0.805953924 0.688910083 0.751153045 5 "20" 1423
"515" 131 43 17517.65928 340.9458623 -2.803608381 0.757111533 0.615339152 1.046082751 11 "20" 1515
"516" 133 43 11479.8043 277.6140016 -3.343235611 0.66579578 0.642019049 0.720461198 9 "20" 1516
"517" 135 43 14288.16403 248.479513 -3.484090718 0.726782693 0.531977479 0.157923387 7 "20" 1517
"518" 137 43 14288.16403 248.479513 -3.484090718 0.726782693 0.531977479 0.157923387 7 "20" 1518
"519" 139 43 20085.18404 419.6498794 -0.142630976 0.753974711 0.69491288 2.034061063 14 "20" 1519
"520" 141 43 16729.48481 436.7649044 0.330794487 0.812899143 0.701060247 2.676869892 17 "20" 1520
"521" 143 43 19039.42877 423.6430426 -0.312478752 0.71496387 0.684413188 1.550426649 14 "20" 1521
"522" 145 43 23358.11619 396.1327189 -1.152048356 0.734971896 0.634399104 0.856061401 11 "20" 1522
"523" 147 43 23358.11619 396.1327189 -1.152048356 0.734971896 0.634399104 0.856061401 11 "20" 1523
"524" 149 43 31013.42409 338.0976293 -1.523420113 0.759968213 0.660625676 0.881711654 6 "20" 1524
"525" 151 43 31013.42408 338.0976293 -1.538638144 0.742868712 0.701651715 0.823861525 6 "20" 1525
"526" 153 43 31013.42408 338.0976293 -1.538638144 0.742868712 0.701651715 0.823861525 6 "20" 1526
"527" 155 43 13553.26283 236.0831578 -2.768794343 0.805953924 0.688910083 0.751153045 5 "20" 1527
"528" 157 43 13553.26283 236.0831578 -2.768794343 0.805953924 0.688910083 0.751153045 5 "20" 1528
"529" 129 41 17069.83502 433.3041076 -0.2304053 0.825473262 0.612334108 2.029420813 22 "20" 1624
"530" 131 41 17906.07572 414.1080299 -0.099999093 0.777973672 0.652798942 1.755544199 17 "20" 1625
"531" 133 41 11479.8043 277.6140016 -3.343235611 0.66579578 0.642019049 0.720461198 9 "20" 1626
"532" 135 41 14288.16403 248.479513 -3.484090718 0.726782693 0.531977479 0.157923387 7 "20" 1627
"533" 137 41 33689.77672 357.777558 -1.937390539 0.813262734 0.666991939 0.243122085 8 "20" 1628
"534" 139 41 18801.97501 433.9550434 0.599104396 0.733271686 0.701163445 2.357972007 15 "20" 1629
"535" 141 41 14786.25761 447.641551 0.928643165 0.805709691 0.686167556 3.298066878 22 "20" 1630
"536" 143 41 14367.37354 445.9115611 1.492088505 0.780904359 0.671723919 2.521690321 21 "20" 1631
"537" 145 41 22436.78555 389.0801847 -1.10001634 0.738705774 0.622197346 1.119320385 12 "20" 1632
"538" 147 41 25594.07426 384.2085092 -1.498518514 0.643325872 0.581094483 1.019274844 11 "20" 1633
"539" 149 41 10604.45367 226.0281252 -3.259913709 0.805505834 0.52094145 0.119235798 7 "20" 1634
"540" 151 41 25982.9587 329.1019066 -1.571420259 0.74635069 0.668539001 0.907906157 7 "20" 1635
"541" 153 41 31013.42408 338.0976293 -1.538638144 0.742868712 0.701651715 0.823861525 6 "20" 1636
"542" 155 41 13553.26283 236.0831578 -2.768794343 0.805953924 0.688910083 0.751153045 5 "20" 1637
"543" 127 39 16824.46648 438.6526069 -0.454447566 0.826423812 0.634171743 2.179398356 23 "20" 1734
"544" 129 39 15345.97684 436.5423172 0.157926892 0.832090966 0.615337127 2.057634064 26 "20" 1735
"545" 131 39 16511.17595 436.074931 -0.263479239 0.809201824 0.63466311 2.078289206 24 "20" 1736
"546" 133 39 18163.23195 373.210938 -1.009161352 0.692173118 0.686161979 1.993555185 15 "20" 1737
"547" 135 39 26146.18303 399.0769929 -0.802658905 0.846556619 0.67627937 1.076894211 10 "20" 1738
"548" 137 39 17659.64903 423.859529 0.432653798 0.790179661 0.712398362 3.236089708 18 "20" 1739
"549" 139 39 19038.12435 424.0180139 0.033248749 0.701422551 0.718448267 2.773892133 17 "20" 1740
"550" 141 39 14607.14142 446.0557228 0.909286 0.827981219 0.685502985 3.066366995 23 "20" 1741
"551" 143 39 14187.72688 449.2039397 1.240368049 0.7882637 0.680328519 2.622741194 22 "20" 1742
"552" 145 39 10604.45367 226.0281252 -3.259913709 0.805505834 0.52094145 0.119235798 7 "20" 1743
"553" 147 39 10604.45367 226.0281252 -3.259913709 0.805505834 0.52094145 0.119235798 7 "20" 1744
"554" 149 39 10604.45367 226.0281252 -3.259913709 0.805505834 0.52094145 0.119235798 7 "20" 1745
"555" 151 39 10604.45367 226.0281252 -3.259913709 0.805505834 0.52094145 0.119235798 7 "20" 1746
"556" 153 39 9890.807473 243.8920402 -2.75093876 0.802215706 0.620370101 0.768444093 6 "20" 1747
"557" 127 37 14451.5244 433.4175545 1.035283609 0.829760234 0.629324353 2.896516949 33 "20" 1853
"558" 129 37 15056.52055 433.0485023 0.42464074 0.83134117 0.608683297 2.427799321 30 "20" 1854
"559" 131 37 15115.38354 435.4307181 0.386234182 0.832000084 0.620769186 2.567602185 29 "20" 1855
"560" 133 37 16160.93646 426.9932426 0.959300955 0.774059457 0.690201896 3.559503795 25 "20" 1856
"561" 135 37 16202.70562 425.6303021 0.784127591 0.77576346 0.694599875 3.432256354 24 "20" 1857
"562" 137 37 16185.52762 435.9099278 0.768301928 0.780496679 0.698644171 3.120701441 20 "20" 1858
"563" 141 37 14714.0282 438.7504564 0.794338897 0.780617565 0.627278907 3.149474309 32 "20" 1859
"564" 143 37 14570.52406 441.0722481 0.929887811 0.842019385 0.629503936 2.589268877 25 "20" 1860
"565" 145 37 8650.886575 230.7233117 -3.420647413 0.732384581 0.541612686 0.396697173 8 "20" 1861
"566" 147 37 8650.886575 230.7233117 -3.420647413 0.732384581 0.541612686 0.396697173 8 "20" 1862
"567" 149 37 8650.886575 230.7233117 -3.420647413 0.732384581 0.541612686 0.396697173 8 "20" 1863
"568" 151 37 8650.886575 230.7233117 -3.420647413 0.732384581 0.541612686 0.396697173 8 "20" 1864
"569" 153 37 8650.886575 230.7233117 -3.420647413 0.732384581 0.541612686 0.396697173 8 "20" 1865
"570" 127 35 15087.39103 426.2428745 0.790410639 0.851466999 0.662275872 3.935819105 37 "20" 1966
"571" 129 35 15398.37254 420.1371287 0.504729914 0.836536764 0.644616315 3.844981335 41 "20" 1967
"572" 131 35 14866.61047 422.5831513 0.181359892 0.851941432 0.616249805 3.304495501 43 "20" 1968
"573" 133 35 15422.20762 434.7082919 0.535778948 0.729218657 0.530431902 2.708909663 64 "20" 1969
"574" 137 35 14394.94981 444.525159 1.978979377 0.70972242 0.459160222 2.048813705 81 "20" 1970
"575" 139 35 13744.01477 444.5120183 2.177574056 0.736846222 0.488491164 2.526523389 68 "20" 1971
"576" 141 35 14783.29096 437.8114613 1.428333131 0.728253241 0.52431173 2.676649259 57 "20" 1972
"577" 143 35 15584.98788 443.1869491 0.656586445 0.732639074 0.655857508 2.150300419 24 "20" 1973
"578" 145 35 15303.47704 279.6845662 -2.576484516 0.731036699 0.61226063 0.278967272 9 "20" 1974
"579" 147 35 15303.47704 279.6845662 -2.576484516 0.731036699 0.61226063 0.278967272 9 "20" 1975
"580" 149 35 15303.47704 279.6845662 -2.576484516 0.731036699 0.61226063 0.278967272 9 "20" 1976
"581" 151 35 8650.886575 230.7233117 -3.420647413 0.732384581 0.541612686 0.396697173 8 "20" 1977
"582" 127 33 15375.16989 417.2384126 -0.085377738 0.851344561 0.61149206 3.264214565 44 "20" 2078
"583" 129 33 15518.44784 422.6208193 0.876657348 0.859339884 0.545105843 2.808299592 56 "20" 2079
"584" 133 33 14028.7443 445.4993068 2.416118307 0.68418313 0.461860091 2.424185637 86 "20" 2080
"585" 135 33 14108.19131 444.1500281 2.49482063 0.687344025 0.453098891 2.311190367 88 "20" 2081
"586" 137 33 14539.4308 443.1017644 2.033757653 0.709115282 0.459661871 2.251096117 83 "20" 2082
"587" 139 33 14157.98206 441.7750002 2.02664754 0.730647206 0.471928633 2.10778603 70 "20" 2083
"588" 141 33 15269.44124 433.1643421 1.341158852 0.738551886 0.507602672 2.172615486 55 "20" 2084
"589" 143 33 13335.36051 269.7259168 -3.131680027 0.734189279 0.618038354 0.455399609 11 "20" 2085
"590" 145 33 13335.36051 269.7259168 -3.131680027 0.734189279 0.618038354 0.455399609 11 "20" 2086
"591" 147 33 13335.36051 269.7259168 -3.131680027 0.734189279 0.618038354 0.455399609 11 "20" 2087
"592" 149 33 21736.88004 324.8546557 -1.571053809 0.662483811 0.577477204 -0.015590687 11 "20" 2088
"593" 151 33 21736.88004 324.8546557 -1.571053809 0.662483811 0.577477204 -0.015590687 11 "20" 2089
"594" 127 31 16803.45222 420.1344952 0.357235661 0.824917997 0.568260689 2.90998781 51 "20" 2193
"595" 129 31 16094.53145 422.2957869 0.838644919 0.804431402 0.534608231 2.88142819 63 "20" 2194
"596" 131 31 14955.11398 440.7606765 2.39919421 0.704624495 0.491084995 2.869792161 79 "20" 2195
"597" 133 31 14616.49913 441.687209 1.769815559 0.669861483 0.455112601 2.14908711 85 "20" 2196
"598" 135 31 20936.66251 419.3567092 -0.890443814 0.60317672 0.539763088 -0.823026909 22 "20" 2197
"599" 137 31 23459.44444 401.5726568 -1.862511274 0.583464074 0.521118353 -1.189047391 19 "20" 2198
"600" 139 31 16640.94823 413.5968471 0.590522019 0.776364508 0.551368092 1.918293365 26 "20" 2199
"601" 141 31 17353.78566 395.2471906 -0.622215162 0.814653783 0.558123261 1.76097192 23 "20" 2200
"602" 143 31 20649.38486 307.6735743 -2.282716359 0.660182807 0.574861275 -0.213230501 13 "20" 2201
"603" 145 31 20864.3306 317.14054 -2.067378398 0.669721756 0.594235415 0.105255873 12 "20" 2202
"604" 147 31 21518.44784 326.6088727 -1.861555213 0.688427982 0.614733036 0.450992105 11 "20" 2203
"605" 149 31 21518.44784 326.6088727 -1.861555213 0.688427982 0.614733036 0.450992105 11 "20" 2204
"606" 129 29 16140.83203 424.5386859 1.717655763 0.79329708 0.538928003 3.607076673 62 "20" 2309
"607" 131 29 15459.34389 413.9675671 1.703406812 0.785889167 0.550431375 3.619836613 63 "20" 2310
"608" 133 29 23637.20008 395.990376 -2.318908223 0.650878148 0.54068219 -0.832207253 17 "20" 2311
"609" 135 29 20864.3306 317.14054 -2.067378398 0.669721756 0.594235415 0.105255873 12 "20" 2312
"610" 137 29 20864.3306 317.14054 -2.067378398 0.669721756 0.594235415 0.105255873 12 "20" 2313
"611" 139 29 22082.44255 376.230704 -1.104170574 0.724875011 0.646167971 1.439312965 15 "20" 2314
"612" 141 29 20778.82645 377.4878166 -1.400511451 0.8105423 0.63381774 1.90567582 16 "20" 2315
"613" 143 29 19442.3873 324.6210657 -2.39040958 0.757510249 0.588336096 0.598199679 13 "20" 2316
"614" 145 29 20864.3306 317.14054 -2.067378398 0.669721756 0.594235415 0.105255873 12 "20" 2317
"615" 147 29 20864.3306 317.14054 -2.067378398 0.669721756 0.594235415 0.105255873 12 "20" 2318
"616" 127 27 15297.31437 430.3487891 1.439624536 0.824508827 0.559411739 3.547084094 60 "20" 2426
"617" 129 27 16231.62483 424.3409124 -0.539488229 0.809775271 0.538289701 2.781144701 45 "20" 2427
"618" 131 27 16212.42983 414.741688 -0.410446894 0.792018888 0.589181633 3.248850741 38 "20" 2428
"619" 133 27 18155.06527 328.914166 -2.476051681 0.81895811 0.564742284 0.291429747 14 "20" 2429
"620" 135 27 20864.3306 317.14054 -2.067378398 0.669721756 0.594235415 0.105255873 12 "20" 2430
"621" 137 27 20864.3306 317.14054 -2.067378398 0.669721756 0.594235415 0.105255873 12 "20" 2431
"622" 139 27 20864.3306 317.14054 -2.067378398 0.669721756 0.594235415 0.105255873 12 "20" 2432
"623" 141 27 19442.3873 324.6210657 -2.39040958 0.757510249 0.588336096 0.598199679 13 "20" 2433
"624" 143 27 19442.3873 324.6210657 -2.39040958 0.757510249 0.588336096 0.598199679 13 "20" 2434
"625" 145 27 19442.3873 324.6210657 -2.39040958 0.757510249 0.588336096 0.598199679 13 "20" 2435
"626" 147 27 20864.3306 317.14054 -2.067378398 0.669721756 0.594235415 0.105255873 12 "20" 2436
"627" 127 25 16581.53457 424.7261362 -0.187594065 0.79838766 0.557708411 3.108061294 45 "20" 2547
"628" 129 25 16598.60158 419.8091445 -0.90528566 0.801607295 0.538563379 2.650098588 43 "20" 2548
"629" 131 25 16339.72739 334.2890304 -2.410664246 0.767975043 0.551317111 0.745332457 16 "20" 2549
"630" 133 25 18015.77108 328.83426 -2.797086969 0.805802423 0.54202475 -0.001131212 15 "20" 2550
"631" 135 25 19654.35402 324.2104127 -2.44402822 0.717020606 0.569734439 -0.225319925 13 "20" 2551
"632" 137 25 19654.35402 324.2104127 -2.44402822 0.717020606 0.569734439 -0.225319925 13 "20" 2552
"633" 139 25 20864.3306 317.14054 -2.067378398 0.669721756 0.594235415 0.105255873 12 "20" 2553
"634" 141 25 19442.3873 324.6210657 -2.39040958 0.757510249 0.588336096 0.598199679 13 "20" 2554
"635" 143 25 19442.3873 324.6210657 -2.39040958 0.757510249 0.588336096 0.598199679 13 "20" 2555
"636" 145 25 20864.3306 317.14054 -2.067378398 0.669721756 0.594235415 0.105255873 12 "20" 2556
"637" 125 23 16172.79371 419.4533621 -1.036990909 0.743215819 0.557881186 2.690214576 42 "20" 2673
"638" 127 23 18727.19172 415.0965538 -1.521569075 0.709286167 0.561083207 1.848508419 27 "20" 2674
"639" 129 23 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2675
"640" 131 23 17003.36655 332.730064 -2.592475954 0.694348812 0.545279712 0.715692446 16 "20" 2676
"641" 133 23 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2677
"642" 135 23 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2678
"643" 137 23 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2679
"644" 139 23 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2680
"645" 141 23 18755.10265 327.0525842 -2.975721018 0.746627634 0.535043343 -0.019286052 15 "20" 2681
"646" 143 23 18755.10265 327.0525842 -2.975721018 0.746627634 0.535043343 -0.019286052 15 "20" 2682
"647" 125 21 22235.87135 351.2645986 -3.015321564 0.732731675 0.525872716 -0.808507569 15 "20" 2805
"648" 127 21 22235.87135 351.2645986 -3.015321564 0.732731675 0.525872716 -0.808507569 15 "20" 2806
"649" 129 21 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2807
"650" 131 21 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2808
"651" 133 21 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2809
"652" 135 21 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2810
"653" 137 21 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2811
"654" 139 21 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2812
"655" 141 21 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2813
"656" 143 21 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2814
"657" 125 19 23573.17503 381.1864007 -2.268691742 0.720084585 0.518063788 -0.902576264 15 "20" 2942
"658" 127 19 22235.87135 351.2645986 -3.015321564 0.732731675 0.525872716 -0.808507569 15 "20" 2943
"659" 129 19 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2944
"660" 131 19 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2945
"661" 133 19 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2946
"662" 135 19 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2947
"663" 137 19 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2948
"664" 139 19 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2949
"665" 141 19 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 2950
"666" 125 17 20846.28708 401.1743969 -1.924491011 0.688987424 0.503916754 0.090120954 28 "20" 3081
"667" 127 17 22965.63875 357.5946793 -3.077034989 0.722886709 0.483159192 -1.146043978 14 "20" 3082
"668" 129 17 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3083
"669" 131 17 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3084
"670" 133 17 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3085
"671" 135 17 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3086
"672" 137 17 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 3087
"673" 139 17 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 3088
"674" 141 17 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "20" 3089
"675" 125 15 21144.2637 380.79205 -1.671278985 0.719812006 0.489407468 1.732713289 59 "20" 3224
"676" 127 15 21147.38483 355.3174806 -3.267806328 0.727993571 0.523643752 -0.297866079 16 "20" 3225
"677" 129 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3226
"678" 131 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3227
"679" 133 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3228
"680" 135 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3229
"681" 137 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3230
"682" 139 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3231
"683" 141 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3232
"684" 125 13 20778.13691 371.1654139 -1.782785682 0.739454765 0.502405997 1.907299413 57 "20" 3370
"685" 127 13 21075.03582 368.9104425 -1.660929114 0.755065116 0.502818076 1.965373432 56 "20" 3371
"686" 129 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3372
"687" 131 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3373
"688" 133 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3374
"689" 135 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3375
"690" 137 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3376
"691" 139 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3377
"692" 123 11 21530.47819 373.6371858 -1.410771195 0.711840818 0.483855826 1.822930205 57 "20" 3520
"693" 127 11 21075.03582 368.9104425 -1.660929114 0.755065116 0.502818076 1.965373432 56 "20" 3521
"694" 129 11 21880.31445 357.7289295 -2.583350737 0.758737664 0.549815395 -0.104732337 15 "20" 3522
"695" 131 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3523
"696" 133 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3524
"697" 135 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3525
"698" 137 11 19095.65259 339.2710554 -3.43181142 0.753487468 0.543927731 0.456246737 17 "20" 3526
"699" 139 11 19756.31094 334.0169719 -3.657858194 0.753561418 0.519985102 0.205899451 18 "20" 3527
"700" 123 9 21125.48174 373.4162256 -1.68983517 0.714451178 0.47747278 1.761286244 58 "20" 3661
"701" 125 9 21259.83754 374.1945532 -1.35644571 0.743656891 0.496827157 1.887785841 57 "20" 3662
"702" 127 9 21700.67746 371.8166255 -1.437209064 0.728494332 0.49619261 1.690590236 56 "20" 3663
"703" 129 9 21880.31445 357.7289295 -2.583350737 0.758737664 0.549815395 -0.104732337 15 "20" 3664
"704" 131 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3665
"705" 133 9 20052.12004 330.7768775 -4.155629626 0.790208417 0.564458104 0.938023087 22 "20" 3666
"706" 135 9 20052.12004 330.7768775 -4.155629626 0.790208417 0.564458104 0.938023087 22 "20" 3667
"707" 137 9 19095.65259 339.2710554 -3.43181142 0.753487468 0.543927731 0.456246737 17 "20" 3668
"708" 139 9 19756.31094 334.0169719 -3.657858194 0.753561418 0.519985102 0.205899451 18 "20" 3669
"709" 123 7 22190.45324 369.5949535 -2.409349299 0.720788903 0.474520001 1.577968005 56 "20" 3807
"710" 125 7 22086.67102 364.9718523 -2.052082317 0.75226389 0.50116188 1.798271953 54 "20" 3808
"711" 127 7 22139.85114 368.3501704 -1.463659327 0.721624125 0.508137958 1.719427979 52 "20" 3809
"712" 129 7 21880.31445 357.7289295 -2.583350737 0.758737664 0.549815395 -0.104732337 15 "20" 3810
"713" 131 7 19025.74918 327.3221755 -3.328034688 0.778506303 0.554964135 0.388685458 16 "20" 3811
"714" 133 7 20199.6498 322.8682648 -4.248790857 0.777725091 0.562230447 1.147292104 24 "20" 3812
"715" 135 7 20052.12004 330.7768775 -4.155629626 0.790208417 0.564458104 0.938023087 22 "20" 3813
"716" 137 7 19677.51516 331.5732489 -3.035360546 0.733380526 0.512472752 -0.327623485 14 "20" 3814
"717" 139 7 19677.51516 331.5732489 -3.035360546 0.733380526 0.512472752 -0.327623485 14 "20" 3815
"718" 123 5 21225.36817 354.5957137 -2.041096381 0.79207525 0.508980643 2.031508215 51 "20" 3959
"719" 125 5 21417.32541 355.014675 -1.965754452 0.776991696 0.514199235 1.852736881 50 "20" 3960
"720" 127 5 22047.68543 354.4168454 -2.057899504 0.773939702 0.520068806 1.932865874 49 "20" 3961
"721" 129 5 18495.87539 325.013946 -3.38118628 0.756496872 0.56142527 0.710458255 17 "20" 3962
"722" 131 5 18504.50516 317.0921005 -3.460359212 0.783901359 0.543468728 0.082571493 19 "20" 3963
"723" 133 5 18504.50516 317.0921005 -3.460359212 0.783901359 0.543468728 0.082571493 19 "20" 3964
"724" 135 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3965
"725" 137 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3966
"726" 139 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 3967
"727" 125 3 19552.03909 339.9749669 -3.956528239 0.84233036 0.524098347 0.769823925 32 "20" 4110
"728" 127 3 18922.05401 344.0125533 -4.584099698 0.822274426 0.525831385 0.79444929 29 "20" 4111
"729" 129 3 17583.66006 357.8316212 -4.033822904 0.824993245 0.536410143 0.923726407 25 "20" 4112
"730" 131 3 18504.50516 317.0921005 -3.460359212 0.783901359 0.543468728 0.082571493 19 "20" 4113
"731" 133 3 18504.50516 317.0921005 -3.460359212 0.783901359 0.543468728 0.082571493 19 "20" 4114
"732" 135 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 4115
"733" 137 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 4116
"734" 139 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 4117
"735" 127 1 19038.62385 340.9159438 -4.663066015 0.825592136 0.514317779 0.609693744 30 "20" 4258
"736" 129 1 17603.03016 354.3896201 -4.098692339 0.8405623 0.507618896 0.875286525 33 "20" 4259
"737" 131 1 19154.9873 339.4813816 -4.333793246 0.845467937 0.499530711 0.727444264 34 "20" 4260
"738" 133 1 19892.76888 334.3211308 -4.250877646 0.856885203 0.489835184 0.384332583 33 "20" 4261
"739" 135 1 20524.97957 322.625725 -4.472161036 0.846803019 0.486782522 0.299378763 31 "20" 4262
"740" 137 1 20314.81783 312.2342548 -4.503963656 0.806124681 0.528247994 0.764148182 28 "20" 4263
"741" 139 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "20" 4264
"742" 7 65 15686.61783 439.598037 0.138033736 0.711958701 0.595095344 0.583287726 13 "3" 594
"743" 9 65 15686.61783 439.598037 0.138033736 0.711958701 0.595095344 0.583287726 13 "3" 595
"744" 11 65 15686.61783 439.598037 0.138033736 0.711958701 0.595095344 0.583287726 13 "3" 596
"745" -3 63 14200.78238 417.2458166 -0.200928405 0.707069289 0.721076882 0.982202453 8 "3" 648
"746" -1 63 17284.91687 399.0291554 -0.605304483 0.744553744 0.72340886 1.305997127 9 "3" 649
